5CAC0099-0DC9-48E5-8068-BB95F5400A9F,gRecoveryOnDataCdGuid
C770A27F-956A-497A-8548-E06197588BF6,gRecoveryOnFatNvmeDiskGuid
2A3CFEBD-27E8-4D0A-8B79-D688C2A3E1C0,gEfiSmmLockBoxCommunicationGuid
AF9FFD67-EC10-488A-9DFC-6CBF5EE22C2E,gEfiAcpiVariableGuid
0EF98D3A-3E33-497A-A401-77BE3EB74F38,gEfiAcpiS3ContextGuid
3079818C-46D4-4A73-AEF3-E3E46CF1EEDB,gEfiBootScriptExecutorVariableGuid
79CB58C4-AC51-442F-AFD7-98E47D2E9908,gEfiBootScriptExecutorContextGuid
0C0F3B43-44DE-4907-B478-225F6F6289DC,gUsbKeyboardLayoutPackageGuid
3A4D7A7C-018A-4B42-81B3-DC10E3B591BD,gUsbKeyboardLayoutKeyGuid
4F4EF7F0-AA29-4CE9-BA41-643E0123A99F,gHiiResourceSamleFormSetGuid
A04A27F4-DF00-4D42-B552-39511302113D,gDriverSampleFormSetGuid
B3F56470-6141-4621-8F19-704E577AA9E8,gDriverSampleInventoryGuid
F5E655D9-02A6-46F2-9E76-B8BE8E60AB22,gEfiIfrRefreshIdOpGuid
8614567D-35BE-4415-8D88-BD7D0C9C70C0,gPlatformOverridesManagerGuid
00000000-0000-0000-0000-000000000000,gZeroGuid
EB704011-1402-11D3-8E77-00A0C969723B,gMtcVendorGuid
C095791A-3001-47B2-80C9-EAC7319F2FA4,gEfiFirmwarePerformanceGuid
0DC65ADC-A973-4130-8DF0-2ADBEB9E4A31,gFirmwarePerformanceS3PointerGuid
4F6C5507-232F-4787-B95E-72F862490CB1,gEventExitBootServicesFailedGuid
DB4E8151-57ED-4BED-8833-6751B5D1A8D7,gConnectConInEventGuid
F6EE6DBB-D67F-4EA0-8B96-6A71B19D84AD,gEdkiiStatusCodeDataTypeVariableGuid
821C9A09-541A-40F6-9F43-0AD193A12CFE,gEdkiiMemoryProfileGuid
E22BBCCA-516A-46A8-80E2-6745E83693BD,gEdkiiSmmMemoryProfileGuid
04B37FE8-F6AE-480B-BDD5-37D98C5E89AA,gEdkiiVarErrorFlagGuid
3D532050-5CDA-4FD0-879E-0F7F630D5AFB,gBrotliCustomDecompressGuid
EE4E5898-3914-4259-9D6E-DC7BD79403CF,gLzmaCustomDecompressGuid
D42AE6BD-1352-4BFB-909A-CA72A6EAE889,gLzmaF86CustomDecompressGuid
7D916D80-5BB1-458C-A48F-E25FDD51EF94,gEfiTtyTermGuid
E4364A7F-F825-430E-9D3A-9C9BE6817CA5,gEdkiiLinuxTermGuid
FBFCA56B-BB36-4B78-AAAB-BE1B97EC7CCB,gEdkiiXtermR6Guid
8E46DDDD-3D49-4A9D-B875-3C086F6AA2BD,gEdkiiVT400Guid
FC7DD6E0-813C-434D-B4DA-3BD649E9E15A,gEdkiiSCOTermGuid
B2DEDC91-D59F-48D2-898A-12490C74A4E0,gEfiIfrBootMaintenanceGuid
E58809F8-FBC1-48E2-883A-A30FDC4B441E,gEfiIfrFrontPageGuid
2A46715F-3581-4A55-8E73-2B769AAA30C5,gRamDiskFormSetGuid
4E28CA50-D582-44AC-A11F-E3D56526DB34,gEdkiiPiSmmCommunicationRegionTableGuid
6B9FD3F7-16DF-45E8-BD39-B94A66541A5D,gEdkiiPiSmmMemoryAttributesTableGuid
49174342-7108-409B-8BBE-65FDA85389F5,gSmiHandlerProfileGuid
C7D35798-E4D2-4A93-B145-54889F02584B,gEdkiiNonDiscoverableAhciDeviceGuid
94440339-CC93-4506-B4C6-EE8D0F4CA191,gEdkiiNonDiscoverableAmbaDeviceGuid
EAEE5615-0CFD-45FC-8769-A0D85695AF85,gEdkiiNonDiscoverableEhciDeviceGuid
C5F25542-2A79-4A26-81BB-4EA63233B309,gEdkiiNonDiscoverableNvmeDeviceGuid
B20005B0-BB2D-496F-869C-230B4479E7D1,gEdkiiNonDiscoverableOhciDeviceGuid
1DD1D619-F9B8-463E-8681-D1DC7C07B72C,gEdkiiNonDiscoverableSdhciDeviceGuid
2EA77912-80A8-4947-BE69-CDD00AFBE556,gEdkiiNonDiscoverableUfsDeviceGuid
A8CDA0A2-4F37-4A1B-8E10-8EF3CC3BF3A8,gEdkiiNonDiscoverableUhciDeviceGuid
B1BE0BC5-6C28-442D-AA37-151B4257BD78,gEdkiiNonDiscoverableXhciDeviceGuid
F0966B41-C23F-41B9-9604-0FF7E111965A,gEdkiiPlatformHasAcpiGuid
3B387BFD-7ABC-4CF2-A0CA-B6A16C1B1B25,gEdkiiFpdtExtendedFirmwarePerformanceGuid
96F5296D-05F7-4F3C-8467-E456890E0CB5,gEdkiiEndOfS3ResumeGuid
DA1B0D11-D1A7-46C4-9DC9-F3714875C6EB,gVarCheckPolicyLibMmiHandlerGuid
8F9D4825-797D-48FC-8471-845025792EF6,gEdkiiS3SmmInitDoneGuid
310E9B8C-CF90-421E-8E9B-9EEFB617C8EF,gS3StorageDeviceInitListGuid
D3987D4B-971A-435F-8CAF-4967EB627241,gEdkiiSerialPortLibVendorGuid
98C80A4F-E16B-4D11-939A-ABE561260330,gEdkiiCapsuleOnDiskNameGuid
C1AB12F7-74AA-408D-A2F4-C6CEFD179871,gEdkiiMigratedFvInfoGuid
A45E60D1-C719-44AA-B07A-AA777F85906D,gPeiAtaControllerPpiGuid
652B38A9-77F4-453F-89D5-E7BDC352FC53,gPeiUsbHostControllerPpiGuid
FEDD6305-E2D7-4ED5-9FAA-DA080E336C22,gPeiUsb2HostControllerPpiGuid
3BC1F6DE-693E-4547-A300-21823CA420B2,gPeiUsbControllerPpiGuid
7C29785C-66B9-49FC-B797-1CA5550EF283,gPeiUsbIoPpiGuid
0ECC666B-4662-47F9-9DD5-D096FF7DA49E,gPeiSecPerformancePpiGuid
B30DFEED-947F-4396-B15A-DFBDB916DC24,gEdkiiPeiSdMmcHostControllerPpiGuid
70B0AF26-F847-4BB6-AAB9-CDE84FC61431,gEdkiiIoMmuPpiGuid
8C9F4DE3-7B90-47EF-9308-287CECD66DE8,gEdkiiPlatformSpecificResetFilterPpiGuid
E09F355D-DAE8-4910-B14A-92780FDCF7CB,gEdkiiPlatformSpecificResetNotificationPpiGuid
75CF14AE-3441-49DC-AA10-BB35A7BA8BAB,gEdkiiPlatformSpecificResetHandlerPpiGuid
CAE3AA63-676F-4DA3-BD50-6CC5EDDE9AAD,gEdkiiPeiNvmExpressHostControllerPpiGuid
61DD33EA-421F-4CC0-8929-FFEEA9A1A261,gEdkiiPeiAtaAhciHostControllerPpiGuid
35DE0B4E-30FB-46C3-BD84-1FDBA158BB56,gEdkiiPeiStorageSecurityCommandPpiGuid
A16473FD-D474-4C89-AEC7-90B83C738609,gEdkiiPeiAtaPassThruPpiGuid
999E699C-B013-475E-B17B-F3A8AE5C4875,gEdkiiDebugPpiGuid
6AF31B2C-03BE-46C1-B12D-EA4A36DFA74C,gEdkiiPeiNvmExpressPassThruPpiGuid
71A9EA61-5A35-4A5D-ACEF-9CF86D6D67E0,gEdkiiPeiCapsuleOnDiskPpiGuid
B08A11E4-E2B7-4B75-B515-AF610668BFD1,gEdkiiPeiBootInCapsuleOnDiskModePpiGuid
5CB5C776-60D5-45EE-883C-452708CD743F,gEfiLoadPeImageProtocolGuid
F05976EF-83F1-4F3D-8619-F7595D41E538,gEfiPrint2ProtocolGuid
0CC252D2-C106-4661-B5BD-3147A4F81F92,gEfiPrint2SProtocolGuid
309DE7F1-7F5E-4ACE-B49C-531BE5AA95EF,gEfiGenericMemTestProtocolGuid
577D959C-E967-4546-8620-C778FAE5DA05,gEfiDebuggerConfigurationProtocolGuid
3EBD9E82-2C78-4DE6-9786-8D4BFCB7C881,gEfiFaultTolerantWriteProtocolGuid
3868FC3B-7E45-43A7-906C-4BA47DE1754D,gEfiSmmFaultTolerantWriteProtocolGuid
1259F60D-B754-468E-A789-4DB85D55E87E,gEfiSwapAddressRangeProtocolGuid
